Unnamed: 0.1,Unnamed: 0,Time,PriceArea,ConsumptionValue,DayAheadPriceEUR,WeatherWindSpeed,WeatherTemperature,Year,Month,Day,Hour,WeatherTemperature_F,Solar_MWh,Wind_Offshore,Wind_Onshore,ym,tempbin,tempbin2,block,YearMonthDay,Price_Area,Price_gas,Price_coal,Price_EUA,IsHoliday,B16,B18,B19,Price_gas_ttf
1937687.0,2762197.0,2023-02-28 13:00:00,FI,9720.0,29.0,10.026357650756836,270.56158447265625,2023.0,2.0,28.0,13.0,27.34085205078129,59.0,0.0,2997.0,2023-02,1.0,0.7475221908627114,4.0,2023-02-28,ttf,47.65,146.0,99.54,0.0,,,,
,,2024-09-10 19:00:00,ES,32225.0,111.74,5.813756465911865,293.9505310058594,2024.0,9.0,10.0,19.0,69.44095581054691,912.0,0.0,7977.0,2024-09,5.0,4.822046343882329,5.0,2024-09-10 00:00:00,pvb,40.3,113.8,64.92,,912.0,0.0,7977.0,
1221329.0,1830439.0,2020-06-14 10:00:00,DE_LU,51544.0,19.73,6.870222091674805,291.9161071777344,2020.0,6.0,14.0,10.0,65.77899291992192,8937.0,2916.0,7847.0,2020-06,5.0,4.326875909559138,3.0,2020-06-14,the,21.85,44.7,22.0,0.0,,,,
84098.0,126059.0,2015-05-23 21:00:00,IT_SUD,2444.0,41.34,5.42318058013916,288.3255310058594,2015.0,5.0,23.0,21.0,59.31595581054692,0.0,0.0,570.0,2015-05,4.0,3.518382613718755,6.0,2015-05-23,cegh,21.0,58.8,7.34,0.0,,,,
360583.0,535918.0,2016-08-28 16:00:00,GR,5580.0,38.37,5.780645847320557,298.4031982421875,2016.0,8.0,28.0,16.0,77.45575683593754,110.0,0.0,448.0,2016-08,6.0,5.999394267027884,4.0,2016-08-28,cegh,11.025,60.25,4.7,0.0,,,,
659854.0,978667.0,2017-12-25 03:00:00,IT_SICI,1374.0,43.43,3.6294102668762207,283.7297668457031,2017.0,12.0,25.0,3.0,51.04358032226567,0.0,0.0,94.0,2017-12,4.0,2.605447092115587,1.0,2017-12-25,cegh,19.075,94.8,8.19,1.0,,,,
67636.0,101880.0,2015-04-26 08:00:00,LT,1119.0,23.19,5.632988452911377,286.21661376953125,2015.0,4.0,26.0,8.0,55.51990478515629,10.0,0.0,47.0,2015-04,4.0,3.0824598273528205,2.0,2015-04-26,etf,20.25,59.6,7.32,0.0,,,,
462047.0,687050.0,2017-02-10 17:00:00,CZ,9595.0,54.99,8.176336288452148,271.74835205078125,2017.0,2.0,10.0,17.0,29.47703369140629,0.0,0.0,61.0,2017-02,1.0,0.8688955152443015,5.0,2017-02-10,cz,20.975,81.15,5.12,0.0,,,,
1579139.0,2325259.0,2021-11-23 11:00:00,ES,33546.0,217.42,6.692906856536865,280.54052734375,2021.0,11.0,23.0,11.0,45.30294921875005,4288.0,0.0,9046.0,2021-11,3.0,2.052357207916645,3.0,2021-11-23,pvb,77.45,150.0,69.17,0.0,,,,
27161.0,41439.0,2015-02-17 19:00:00,NL,13935.0,49.94,5.751885414123535,277.4345092773437,2015.0,2.0,17.0,19.0,39.71211669921869,0.0,2.0,14.0,2015-02,2.0,1.5770522127323638,5.0,2015-02-17,ttf,22.6,62.35,7.54,0.0,,,,
491177.0,730639.0,2017-03-29 10:00:00,RO,6993.0,37.9274896,3.65403413772583,290.1917724609375,2017.0,3.0,29.0,10.0,62.67519042968754,812.0,0.0,20.0,2017-03,5.0,3.928179495397597,3.0,2017-03-29,cz,15.0,73.5,4.76,0.0,,,,
,,2024-07-12 23:00:00,IT_CALA,778.0,133.39,4.670085430145264,299.2767028808594,2024.0,7.0,12.0,23.0,79.02806518554692,0.0,0.0,250.0,2024-07,6.0,6.245435086971053,6.0,2024-07-12 00:00:00,cegh,34.075,103.75,69.35,,0.0,,250.0,
422218.0,627457.0,2016-12-08 13:00:00,IT_NORD,13881.0,49.96,1.6283221244812012,279.9405822753906,2016.0,12.0,8.0,13.0,44.22304809570316,852.0,0.0,2.0,2016-12,3.0,1.9556779828748752,4.0,2016-12-08,cegh,16.05,82.65,4.61,1.0,,,,
1212524.0,1817907.0,2020-06-01 08:00:00,SK,3245.0,3.27,7.378086566925049,288.9027099609375,2020.0,6.0,1.0,8.0,60.35487792968754,250.0,0.0,0.0,2020-06,5.0,3.642711289907484,2.0,2020-06-01,cz,4.125,44.7,20.97,0.0,,,,
1684416.0,2455185.0,2022-04-06 13:00:00,SI,1615.0,144.02,5.063181400299072,286.8291320800781,2022.0,4.0,6.0,13.0,56.62243774414067,115.0,0.0,0.0,2022-04,4.0,3.2061004560890862,4.0,2022-04-06,cegh,119.0,291.35,77.18,0.0,,,,
866479.0,1296532.0,2018-12-05 01:00:00,IT_SUD,3174.0,49.1,9.228843688964844,285.5589599609375,2018.0,12.0,5.0,1.0,54.33612792968754,0.0,0.0,2453.0,2018-12,4.0,2.952414798391371,1.0,2018-12-05,cegh,24.875,86.25,19.67,0.0,,,,
2230499.0,3121052.0,2024-03-01 03:00:00,CH,6625.0,63.99,2.738893747329712,275.25445556640625,2024.0,3.0,1.0,3.0,35.78802001953129,0.0,0.0,18.0,2024-03,2.0,1.2807823769183722,1.0,2024-03-01,cegh,27.4,107.0,56.31,0.0,,,,
80700.0,121010.0,2015-05-18 04:00:00,AT,3993.0,20.92,3.226243257522583,282.329345703125,2015.0,5.0,18.0,4.0,48.52282226562504,0.0,0.0,77.25,2015-05,3.0,2.354464280621437,1.0,2015-05-18,cegh,20.05,59.1,7.63,0.0,,,,
2162940.0,3040088.0,2023-12-09 15:00:00,PL,23189.0,132.73,6.584129810333252,271.2256774902344,2023.0,12.0,9.0,15.0,28.53621948242192,0.0,0.0,1554.0,2023-12,1.0,0.8143158223489562,4.0,2023-12-09,pvb,40.3,122.75,68.62,0.0,,,,
691283.0,1027465.0,2018-02-15 09:00:00,IT_NORD,27127.0,52.84,2.7486557960510254,273.02252197265625,2018.0,2.0,15.0,9.0,31.77053955078129,1890.0,0.0,1.0,2018-02,2.0,1.0093671833477582,3.0,2018-02-15,cegh,17.1,84.8,9.54,0.0,,,,
1049724.0,1578717.0,2019-09-25 23:00:00,IT_SARD,866.0,40.29,8.508357048034668,294.323974609375,2019.0,9.0,25.0,23.0,70.11315429687504,0.0,0.0,281.0,2019-09,6.0,4.915854405457407,6.0,2019-09-25,cegh,12.7,60.25,25.21,0.0,,,,
840247.0,1255588.0,2018-10-22 05:00:00,SK,3793.0,78.35,4.114060401916504,277.2012939453125,2018.0,10.0,22.0,5.0,39.292329101562544,0.0,0.0,0.0,2018-10,2.0,1.5438871262254987,2.0,2018-10-22,cz,25.95,100.4,19.0,0.0,,,,
2287808.0,3191079.0,2024-05-10 07:00:00,DE_LU,47925.0,67.39,2.9264156818389893,286.9267578125,2024.0,5.0,10.0,7.0,56.79816406250004,24871.0,345.0,664.0,2024-05,4.0,3.2260314408706714,2.0,2024-05-10,the,29.3,106.9,71.59,0.0,,,,
1032915.0,1552950.0,2019-08-30 03:00:00,IT_SICI,1927.0,66.0,3.8609189987182617,297.0018310546875,2019.0,8.0,30.0,3.0,74.93329589843754,0.0,0.0,26.0,2019-08,6.0,5.614998834202796,1.0,2019-08-30,cegh,10.0,54.25,26.32,0.0,,,,
1183959.0,1777056.0,2020-04-19 19:00:00,HU,4441.0,39.96,8.474039077758789,284.127197265625,2020.0,4.0,19.0,19.0,51.75895507812504,0.0,0.0,73.0,2020-04,4.0,2.678989430779366,5.0,2020-04-19,cegh,8.675,45.6,21.7,0.0,,,,
996433.0,1496788.0,2019-07-02 14:00:00,HR,2709.0,73.18,4.295359134674072,303.201416015625,2019.0,7.0,2.0,14.0,86.09254882812505,21.0,0.0,56.0,2019-07,7.0,7.411926963723095,4.0,2019-07-02,cegh,11.425,51.4,26.72,0.0,,,,
1991829.0,2826950.0,2023-05-07 23:00:00,LT,950.0,55.11,5.5884504318237305,277.466064453125,2023.0,5.0,7.0,23.0,39.76891601562504,0.0,0.0,233.0,2023-05,2.0,1.5815666810578377,6.0,2023-05-07,etf,37.8,126.85,84.96,1.0,,,,
868545.0,1299761.0,2018-12-08 12:00:00,SI,1823.0,43.09,2.9029574394226074,279.6124267578125,2018.0,12.0,8.0,12.0,43.63236816406254,31.0,0.0,0.0,2018-12,3.0,1.9037835516042985,3.0,2018-12-08,cegh,22.15,86.55,20.29,0.0,,,,
1050183.0,1579393.0,2019-09-26 16:00:00,PT,6316.0,47.21,4.9816718101501465,297.6123046875,2019.0,9.0,26.0,16.0,76.03214843750004,267.0,0.0,845.0,2019-09,6.0,5.7808875960220405,4.0,2019-09-26,cz,10.25,60.55,25.64,0.0,,,,
2024807.0,2868180.0,2023-06-18 14:00:00,CH,6871.0,75.94,3.425565481185913,292.7392883300781,2023.0,6.0,18.0,14.0,67.26071899414066,953.0,0.0,17.0,2023-06,5.0,4.524004319608754,4.0,2023-06-18,cegh,37.0,114.65,91.92,0.0,,,,
788231.0,1175804.0,2018-07-27 05:00:00,DE_AT_LU,67212.0,60.91,3.9783778190612793,292.7207946777344,2018.0,7.0,27.0,5.0,67.22743041992192,2963.0,2657.0,5595.0,2018-07,5.0,4.519527400865442,2.0,2018-07-27,the,22.55,100.8,17.12,0.0,,,,
27221.0,41495.0,2015-02-17 21:00:00,DK_1,2382.0,26.83,11.120683670043944,275.72332763671875,2015.0,2.0,17.0,21.0,36.631989746093794,0.0,661.0,1462.0,2015-02,2.0,1.3419026727579209,6.0,2015-02-17,etf,23.0,62.35,7.54,0.0,,,,
1760423.0,2547744.0,2022-07-14 12:00:00,FR,46052.0,332.6,5.159980297088623,301.6972961425781,2022.0,7.0,14.0,12.0,83.38513305664067,9721.0,0.0,2581.0,2022-07,7.0,6.953080414873669,3.0,2022-07-14,peg,129.5,392.0,83.97,1.0,,,,
329155.0,489719.0,2016-07-07 07:00:00,SI,1594.0,28.98,3.703504323959351,291.6253356933594,2016.0,7.0,7.0,7.0,65.25560424804692,115.0,0.0,2.0,2016-07,5.0,4.25829388577772,2.0,2016-07-07,cegh,14.6,57.15,4.58,0.0,,,,
1763589.0,2551602.0,2022-07-18 15:00:00,DK_1,2203.0,400.0,8.084452629089355,293.35614013671875,2022.0,7.0,18.0,15.0,68.3710522460938,497.0,519.0,817.0,2022-07,5.0,4.674600785238087,4.0,2022-07-18,etf,175.775,374.65,84.94,0.0,,,,
769065.0,1146642.0,2018-06-25 04:00:00,IT_CNOR,3018.0,58.16,2.666015148162842,291.0043334960937,2018.0,6.0,25.0,4.0,64.13780029296869,56.0,0.0,1.0,2018-06,5.0,4.113657426420735,1.0,2018-06-25,cegh,21.825,96.0,15.03,0.0,,,,
2160630.0,3037302.0,2023-12-06 19:00:00,PL,25110.0,129.91,5.835278511047363,269.1084899902344,2023.0,12.0,6.0,19.0,24.725281982421915,0.0,0.0,2215.0,2023-12,1.0,0.6113395691102778,5.0,2023-12-06,pvb,40.3,120.4,68.96,0.0,,,,
969569.0,1455539.0,2019-05-20 12:00:00,NL,13934.0,47.59,6.32020378112793,288.7361755371094,2019.0,5.0,20.0,12.0,60.05511596679692,16.0,92.0,158.0,2019-05,5.0,3.606616953785426,3.0,2019-05-20,ttf,12.8,58.2,25.2,0.0,,,,
313669.0,466903.0,2016-06-11 09:00:00,IT_SICI,2001.0,32.25,3.543118953704834,296.1722717285156,2016.0,6.0,11.0,9.0,73.44008911132816,708.0,0.0,127.0,2016-06,6.0,5.393446688679822,3.0,2016-06-11,cegh,13.75,50.55,5.96,0.0,,,,
1215029.0,1821440.0,2020-06-05 01:00:00,CZ,5311.0,16.5,6.333596706390381,285.38140869140625,2020.0,6.0,5.0,1.0,54.01653564453129,0.0,0.0,54.0,2020-06,4.0,2.917786123036919,1.0,2020-06-05,cz,5.95,46.15,23.24,0.0,,,,
1805104.0,2602216.0,2022-09-10 17:00:00,IT_SICI,2755.0,520.0,5.265168190002441,300.7361755371094,2022.0,9.0,10.0,17.0,81.65511596679691,2.0,0.0,218.0,2022-09,7.0,6.667557963551052,5.0,2022-09-10,cegh,187.7,338.0,66.08,0.0,,,,
207669.0,308228.0,2015-12-16 14:00:00,IT_SARD,1019.0,77.99,2.490549087524414,288.3432312011719,2015.0,12.0,16.0,14.0,59.34781616210942,28.0,0.0,24.0,2015-12,4.0,3.5221632832115355,4.0,2015-12-16,cegh,16.6,47.8,8.2,0.0,,,,
,,2024-12-27 15:00:00,IT_SICI,2240.0,152.0,4.6203389167785645,287.046875,2024.0,12.0,27.0,15.0,57.01437500000005,37.0,0.0,318.0,2024-12,4.0,3.25063895664063,4.0,2024-12-27 00:00:00,cegh,47.731,112.29,71.56,,37.0,,318.0,47.731
770324.0,1148602.0,2018-06-27 07:00:00,DK_2,1646.0,71.85,3.2977569103240967,290.9710998535156,2018.0,6.0,27.0,7.0,64.07797973632816,161.0,3.0,15.0,2018-06,5.0,4.1059874870892825,2.0,2018-06-27,etf,22.5,96.0,15.26,0.0,,,,
494824.0,735995.0,2017-04-04 07:00:00,IT_CSUD,5925.0,52.0,3.347625255584717,285.6741943359375,2017.0,4.0,4.0,7.0,54.54354980468754,781.0,0.0,106.0,2017-04,4.0,2.9749988252964306,2.0,2017-04-04,cegh,16.525,76.7,4.65,0.0,,,,
459230.0,682858.0,2017-02-06 05:00:00,SK,3804.0,58.0,4.885535717010498,272.6617431640625,2017.0,2.0,6.0,5.0,31.12113769531254,0.0,0.0,0.0,2017-02,2.0,0.9685252114506032,2.0,2017-02-06,cz,23.2,84.25,5.1,0.0,,,,
,,2024-07-02 05:00:00,CH,5983.0,50.7,3.2701902389526367,282.8363342285156,2024.0,7.0,2.0,5.0,49.43540161132817,247.0,0.0,19.0,2024-07,3.0,2.4438589324733075,2.0,2024-07-02 00:00:00,cegh,34.15,103.25,70.93,,247.0,,19.0,
200517.0,,2015-12-04 16:00:00,DE_LU,70722.0,49.09,7.012108325958252,279.5765686035156,2015.0,12.0,4.0,16.0,43.567823486328166,22.25,2653.75,15486.0,2015-12,3.0,1.898155243335848,4.0,2015-12-04,the,17.075,48.65,8.52,0.0,,,,
1614724.0,2370468.0,2022-01-08 17:00:00,FR,67860.0,189.16,12.95748233795166,279.4945983886719,2022.0,1.0,8.0,17.0,43.420277099609415,0.0,0.0,13373.0,2022-01,3.0,1.8853204634068657,5.0,2022-01-08,peg,83.975,138.5,85.42,0.0,,,,
,,2024-10-25 00:00:00,SE_4,2155.0,2.12,5.199363708496094,281.5912475585937,2024.0,10.0,25.0,24.0,47.19424560546869,0.0,0.0,466.0,2024-10,3.0,2.2272968182693003,6.0,2024-10-25 00:00:00,etf,43.513,119.59,66.97,,0.0,,466.0,43.513
1214561.0,1820775.0,2020-06-04 08:00:00,BG,3861.0,26.0503274,4.4194536209106445,291.6913757324219,2020.0,6.0,4.0,8.0,65.37447631835941,759.0,0.0,37.0,2020-06,5.0,4.273822153899736,2.0,2020-06-04,cz,5.4,45.75,22.21,0.0,,,,
457883.0,680878.0,2017-02-04 01:00:00,GR,4904.0,47.06,5.541108131408691,284.0679626464844,2017.0,2.0,4.0,1.0,51.65233276367192,0.0,0.0,627.0,2017-02,4.0,2.6679634799290954,1.0,2017-02-04,cegh,23.15,84.45,5.16,0.0,,,,
,,2024-08-03 21:00:00,DK_2,1252.0,101.3,5.409813404083252,292.1415710449219,2024.0,8.0,3.0,21.0,66.18482788085942,0.0,10.0,28.0,2024-08,5.0,4.380431441618986,6.0,2024-08-03 00:00:00,etf,40.9,121.4,70.44,,0.0,10.0,28.0,
2112822.0,2978192.0,2023-10-07 17:00:00,HR,2067.0,108.91,3.644157886505127,294.4266052246094,2023.0,10.0,7.0,17.0,70.29788940429691,0.0,0.0,48.0,2023-10,6.0,4.94179325469876,5.0,2023-10-07,cegh,35.875,122.8,80.62,0.0,,,,
493935.0,734687.0,2017-04-02 20:00:00,IT_CSUD,4702.0,44.0,6.716373443603516,284.8008117675781,2017.0,4.0,2.0,20.0,52.97146118164066,0.0,0.0,738.0,2017-04,4.0,2.805975699718064,5.0,2017-04-02,cegh,15.4,73.35,4.69,0.0,,,,
464367.0,690566.0,2017-02-14 11:00:00,BE,11909.0,60.51,5.649223804473877,279.60467529296875,2017.0,2.0,14.0,11.0,43.61841552734379,1492.0,124.0,45.0,2017-02,3.0,1.902566173116026,3.0,2017-02-14,ztp,19.7,80.4,5.13,0.0,,,,
963704.0,1446463.0,2019-05-11 01:00:00,CH,5584.0,37.91,5.5402116775512695,282.1531982421875,2019.0,5.0,11.0,1.0,48.20575683593754,0.0,0.0,28.0,2019-05,3.0,2.323794992125539,1.0,2019-05-11,cegh,21.85,59.25,25.62,0.0,,,,
1432176.0,2124256.0,2021-04-24 08:00:00,CH,7262.0,48.36,2.0596179962158203,281.6303100585937,2021.0,4.0,24.0,8.0,47.26455810546869,1209.0,0.0,0.0,2021-04,3.0,2.233938452905226,2.0,2021-04-24,cegh,20.0,71.5,46.95,0.0,,,,
2080936.0,2938404.0,2023-08-28 11:00:00,DK_1,2621.0,100.25,6.8750715255737305,289.8668212890625,2023.0,8.0,28.0,11.0,62.09027832031254,1399.0,159.0,866.0,2023-08,5.0,3.855202661893873,3.0,2023-08-28,etf,39.45,122.5,85.6,0.0,,,,
1632781.0,2392196.0,2022-01-30 20:00:00,HU,5549.0,177.63,13.093846321105955,276.5762634277344,2022.0,1.0,30.0,20.0,38.16727416992192,0.0,0.0,271.0,2022-01,2.0,1.4567408175619887,5.0,2022-01-30,cegh,93.65,167.2,89.22,0.0,,,,
1445349.0,2142625.0,2021-05-13 23:00:00,ES,23648.0,69.0,6.821872234344482,285.17138671875,2021.0,5.0,13.0,23.0,53.63849609375004,361.0,0.0,10086.0,2021-05,4.0,2.8770882631992385,6.0,2021-05-13,pvb,10.0,85.8,54.49,0.0,,,,
1684960.0,2455847.0,2022-04-07 06:00:00,IT_SARD,1245.0,291.0,12.591410636901855,285.07061767578125,2022.0,4.0,7.0,6.0,53.45711181640629,158.0,0.0,832.0,2022-04,4.0,2.8576628037517646,2.0,2022-04-07,cegh,119.0,282.4,79.94,0.0,,,,
438439.0,651810.0,2017-01-03 21:00:00,BG,5456.0,22.94167204,4.963683128356934,272.84259033203125,2017.0,1.0,3.0,21.0,31.44666259765629,0.0,0.0,189.0,2017-01,2.0,0.9888925885308352,6.0,2017-01-03,cz,18.175,82.4,5.44,0.0,,,,
18368.0,28192.0,2015-02-03 02:00:00,CZ,7294.0,27.5,6.803929328918457,269.03143310546875,2015.0,2.0,3.0,2.0,24.58657958984379,0.0,0.0,78.0,2015-02,1.0,0.6044998959277232,1.0,2015-02-03,cz,21.3,58.6,7.13,0.0,,,,
1390917.0,2066843.0,2021-02-21 21:00:00,RO,6762.0,44.53760848,4.669455528259277,274.9157409667969,2021.0,2.0,21.0,21.0,35.178333740234415,0.0,0.0,439.0,2021-02,2.0,1.237515164739315,6.0,2021-02-21,cz,16.8,66.0,37.4,0.0,,,,
1365943.0,2032018.0,2021-01-15 16:00:00,IT_CALA,928.0,88.22,5.578587532043457,280.4049987792969,2021.0,1.0,15.0,16.0,45.05899780273442,0.0,0.0,175.0,2021-01,3.0,2.030313282986825,4.0,2021-01-15,cegh,17.325,68.4,31.74,0.0,,,,
1147283.0,1723076.0,2020-02-23 13:00:00,HU,4952.0,27.07,8.856940269470215,284.8973693847656,2020.0,2.0,23.0,13.0,53.14526489257817,198.0,0.0,126.0,2020-02,4.0,2.8244191805023013,4.0,2020-02-23,cegh,10.25,48.35,25.61,0.0,,,,
1093790.0,1643874.0,2019-12-02 23:00:00,IT_SARD,843.0,45.07,2.999166965484619,287.45379638671875,2019.0,12.0,2.0,23.0,57.74683349609379,0.0,0.0,5.0,2019-12,4.0,3.33469677882558,6.0,2019-12-02,cegh,15.975,57.35,24.33,0.0,,,,
229058.0,340662.0,2016-01-21 10:00:00,IT_SUD,3537.0,41.0,2.763568639755249,281.4474182128906,2016.0,1.0,21.0,10.0,46.935352783203165,532.0,0.0,104.0,2016-01,3.0,2.202927340883737,3.0,2016-01-21,cegh,12.975,45.75,6.21,0.0,,,,
9008.0,13920.0,2015-01-18 04:00:00,IT_SICI,1455.0,33.58,7.314449787139893,286.6727905273437,2015.0,1.0,18.0,4.0,56.34102294921869,0.0,0.0,784.0,2015-01,4.0,3.174310866964387,1.0,2015-01-18,cegh,20.775,57.9,7.22,0.0,,,,
2010762.0,2850366.0,2023-05-31 20:00:00,IT_SICI,1845.0,94.97,2.5985255241394043,292.3765869140625,2023.0,5.0,31.0,20.0,66.60785644531254,0.0,0.0,60.0,2023-05,5.0,4.436606540239362,5.0,2023-05-31,cegh,27.9,95.1,80.77,0.0,,,,
1096781.0,1648311.0,2019-12-07 14:00:00,SI,1688.0,49.69,2.2279281616210938,277.9608459472656,2019.0,12.0,7.0,14.0,40.65952270507817,8.0,0.0,1.0,2019-12,3.0,1.6531967866047672,4.0,2019-12-07,cegh,14.725,54.2,24.94,0.0,,,,
4401.0,6978.0,2015-01-10 12:00:00,CZ,7853.0,10.0,17.089027404785156,283.3255310058594,2015.0,1.0,10.0,12.0,50.31595581054692,365.0,0.0,239.0,2015-01,4.0,2.53169540912891,3.0,2015-01-10,cz,19.95,60.15,6.8,0.0,,,,
105615.0,157682.0,2015-06-28 21:00:00,BE,8882.0,54.99,3.4544174671173096,292.8638916015625,2015.0,6.0,28.0,21.0,67.48500488281255,0.0,238.0,49.0,2015-06,5.0,4.554225884033233,6.0,2015-06-28,ztp,20.45,58.2,7.55,0.0,,,,
717423.0,1068122.0,2018-03-31 00:00:00,LT,1083.0,39.94,2.991065740585327,271.7781677246094,2018.0,3.0,31.0,24.0,29.530701904296915,0.0,0.0,15.0,2018-03,1.0,0.8720623549604454,6.0,2018-03-31,etf,18.5,79.45,13.28,0.0,,,,
2294866.0,3199386.0,2024-05-18 17:00:00,LV,718.0,113.84,2.517892837524414,294.0926818847656,2024.0,5.0,18.0,17.0,69.69682739257817,10.0,0.0,6.0,2024-05,5.0,4.857647748590836,5.0,2024-05-18,etf,31.225,105.0,70.52,0.0,,,,
863942.0,1292527.0,2018-11-30 19:00:00,CZ,9216.0,58.0,7.262699127197266,269.0970764160156,2018.0,11.0,30.0,19.0,24.704737548828167,0.0,0.0,67.0,2018-11,1.0,0.6103240573564803,5.0,2018-11-30,cz,24.575,88.5,20.5,0.0,,,,
2080368.0,2937742.0,2023-08-27 18:00:00,SE_1,1068.0,23.23,4.422060012817383,287.0670166015625,2023.0,8.0,27.0,18.0,57.050629882812544,0.0,0.0,351.0,2023-08,4.0,3.254774370025664,5.0,2023-08-27,etf,39.45,117.66,85.25,1.0,,,,
1410568.0,2094176.0,2021-03-23 04:00:00,IT_CALA,468.0,58.66,8.66077995300293,280.9840393066406,2021.0,3.0,23.0,4.0,46.101270751953166,0.0,0.0,428.0,2021-03,3.0,2.1253271649448924,1.0,2021-03-23,cegh,19.3,68.45,41.43,0.0,,,,
817805.0,1220815.0,2018-09-14 16:00:00,ES,32750.0,74.92,4.02753210067749,298.1666564941406,2018.0,9.0,14.0,16.0,77.02998168945317,1283.0,0.0,3097.0,2018-09,6.0,5.9336180790774895,4.0,2018-09-14,pvb,26.55,99.55,19.97,0.0,,,,
820014.0,1224222.0,2018-09-18 09:00:00,LT,1538.0,77.45,4.272857189178467,290.86541748046875,2018.0,9.0,18.0,9.0,63.88775146484379,25.0,0.0,28.0,2018-09,5.0,4.08164478723365,3.0,2018-09-18,etf,27.2,98.65,20.23,0.0,,,,
503645.0,748868.0,2017-04-18 10:00:00,SI,1790.0,36.11,4.884527206420898,278.2757568359375,2017.0,4.0,18.0,10.0,41.22636230468754,37.0,0.0,1.0,2017-04,3.0,1.6996129488773617,3.0,2017-04-18,cegh,16.75,75.55,4.86,0.0,,,,
1045226.0,1571861.0,2019-09-18 20:00:00,IT_CNOR,3821.0,52.82,3.147968292236328,292.9629821777344,2019.0,9.0,18.0,20.0,67.66336791992191,0.0,0.0,7.0,2019-09,5.0,4.578331358266718,5.0,2019-09-18,cegh,12.5,60.95,25.45,0.0,,,,
700416.0,1041697.0,2018-03-02 14:00:00,IT_CNOR,5378.0,116.96,10.317930221557615,280.6242980957031,2018.0,3.0,2.0,14.0,45.45373657226567,302.0,0.0,74.0,2018-03,3.0,2.0660421683809216,4.0,2018-03-02,cegh,75.0,78.95,10.14,0.0,,,,
578180.0,857862.0,2017-08-15 23:00:00,ES,24598.0,46.69,4.327119827270508,294.4244384765625,2017.0,8.0,15.0,23.0,70.29398925781254,126.0,0.0,2822.0,2017-08,6.0,4.9412449257774655,6.0,2017-08-15,pvb,16.075,84.6,5.53,1.0,,,,
1015886.0,1526747.0,2019-08-02 19:00:00,IT_CNOR,4295.0,55.39,5.091207027435303,297.4335327148437,2019.0,8.0,2.0,19.0,75.7103588867187,0.0,0.0,13.0,2019-08,6.0,5.732058442755744,5.0,2019-08-02,cegh,11.35,58.0,29.26,0.0,,,,
,,2024-10-08 05:00:00,IT_SUD,2262.0,129.0,5.079294204711914,290.79949951171875,2024.0,10.0,8.0,5.0,63.76909912109379,148.0,2.0,751.0,2024-10,5.0,4.066498002715885,2.0,2024-10-08 00:00:00,cegh,38.875,119.5,60.29,,148.0,2.0,751.0,
36951.0,56213.0,2015-03-06 03:00:00,IT_CSUD,3706.0,35.31,16.791044235229492,277.6929626464844,2015.0,3.0,6.0,3.0,40.17733276367191,0.0,0.0,976.0,2015-03,3.0,1.6142180680028246,1.0,2015-03-06,cegh,22.25,61.8,6.85,0.0,,,,
1503638.0,2222598.0,2021-08-08 17:00:00,DK_1,2370.0,62.0,7.780038356781006,290.9172668457031,2021.0,8.0,8.0,17.0,63.98108032226567,73.0,749.0,1060.0,2021-08,5.0,4.093578639204211,5.0,2021-08-08,etf,42.35,143.75,56.66,0.0,,,,
1847488.0,2653833.0,2022-11-04 21:00:00,AT,6747.0,179.8,5.492227554321289,276.18719482421875,2022.0,11.0,4.0,21.0,37.466950683593794,0.0,0.0,2204.0,2022-11,2.0,1.4037723935268496,6.0,2022-11-04,cegh,59.0,215.65,76.36,0.0,,,,
396960.0,589615.0,2016-10-28 13:00:00,IT_CNOR,4139.0,56.28,7.195165157318115,288.12384033203125,2016.0,10.0,28.0,13.0,58.95291259765629,696.0,0.0,75.0,2016-10,4.0,3.4754459037469023,4.0,2016-10-28,cegh,17.85,79.3,5.88,0.0,,,,
1623073.0,2380493.0,2022-01-18 22:00:00,BE,11162.0,200.0,4.641570568084717,275.6971435546875,2022.0,1.0,18.0,22.0,36.58485839843754,0.0,24.0,70.0,2022-01,2.0,1.3384518640337255,6.0,2022-01-18,ztp,78.6,162.0,82.67,0.0,,,,
2142028.0,3014515.0,2023-11-13 15:00:00,SE_4,3247.0,78.67,4.56093168258667,276.7445983886719,2023.0,11.0,13.0,15.0,38.47027709960942,0.0,0.0,244.0,2023-11,2.0,1.4799622201207328,4.0,2023-11-13,etf,45.1,124.5,77.04,0.0,,,,
44753.0,67982.0,2015-03-19 03:00:00,SI,1244.0,27.39,3.639747619628906,277.15557861328125,2015.0,3.0,19.0,3.0,39.21004150390629,0.0,0.0,0.0,2015-03,2.0,1.5374273547380537,1.0,2015-03-19,cegh,20.95,61.1,6.72,0.0,,,,
428310.0,636589.0,2016-12-18 08:00:00,DK_2,1684.0,33.37,6.664548873901367,278.2699279785156,2016.0,12.0,18.0,8.0,41.215870361328165,2.0,113.0,53.0,2016-12,3.0,1.6987479696418095,2.0,2016-12-18,etf,17.925,89.3,4.93,0.0,,,,
1862157.0,2671728.0,2022-11-24 00:00:00,EE,868.0,179.96,5.281805038452148,269.1545715332031,2022.0,11.0,24.0,24.0,24.808228759765665,0.0,0.0,16.0,2022-11,1.0,0.6154482141968642,6.0,2022-11-24,etf,81.5,213.75,78.69,0.0,,,,
